time,open,high,low,close,tick_volume,spread,real_volume
2025-07-01 04:36:00,3322.24,3322.98,3322.23,3322.56,64,12,0
2025-07-01 04:37:00,3322.56,3322.81,3322.51,3322.74,59,12,0
2025-07-01 04:38:00,3322.74,3322.92,3322.57,3322.74,62,12,0
2025-07-01 04:39:00,3322.74,3322.74,3322.35,3322.55,67,12,0
2025-07-01 04:40:00,3322.55,3322.89,3322.45,3322.82,50,12,0
2025-07-01 04:41:00,3322.81,3322.82,3322.57,3322.64,41,12,0
2025-07-01 04:42:00,3322.64,3322.99,3322.63,3322.99,42,12,0
2025-07-01 04:43:00,3322.99,3323.05,3322.82,3322.84,34,12,0
2025-07-01 04:44:00,3322.84,3322.93,3322.8,3322.85,49,12,0
2025-07-01 04:45:00,3322.85,3322.9,3322.55,3322.68,62,12,0
2025-07-01 04:46:00,3322.68,3322.94,3322.64,3322.86,66,12,0
2025-07-01 04:47:00,3322.86,3322.98,3322.6,3322.6,48,12,0
2025-07-01 04:48:00,3322.6,3322.6,3322.45,3322.5,28,12,0
2025-07-01 04:49:00,3322.5,3322.74,3322.49,3322.71,74,12,0
2025-07-01 04:50:00,3322.71,3322.74,3322.46,3322.46,40,12,0
2025-07-01 04:51:00,3322.46,3322.97,3322.46,3322.83,67,12,0
2025-07-01 04:52:00,3322.83,3323.08,3322.72,3322.91,61,12,0
2025-07-01 04:53:00,3322.91,3322.91,3322.47,3322.47,49,12,0
2025-07-01 04:54:00,3322.47,3322.57,3322.05,3322.52,54,12,0
2025-07-01 04:55:00,3322.52,3322.56,3322.42,3322.45,46,12,0
2025-07-01 04:56:00,3322.45,3322.59,3322.44,3322.54,23,12,0
2025-07-01 04:57:00,3322.54,3322.64,3322.44,3322.52,44,12,0
2025-07-01 04:58:00,3322.52,3322.84,3322.52,3322.83,51,12,0
2025-07-01 04:59:00,3322.83,3323.08,3322.74,3322.98,78,12,0
2025-07-01 05:00:00,3322.98,3324.01,3322.96,3323.69,108,7,0
2025-07-01 05:01:00,3323.69,3324.39,3323.69,3324.19,73,7,0
2025-07-01 05:02:00,3324.19,3324.43,3324.07,3324.29,62,7,0
2025-07-01 05:03:00,3324.32,3325.41,3324.15,3324.4,137,7,0
2025-07-01 05:04:00,3324.4,3324.59,3324.0,3324.48,85,7,0
2025-07-01 05:05:00,3324.48,3324.49,3323.99,3324.39,105,7,0
2025-07-01 05:06:00,3324.39,3325.84,3324.28,3325.62,149,7,0
2025-07-01 05:07:00,3325.62,3325.8,3324.82,3325.02,114,7,0
2025-07-01 05:08:00,3325.02,3325.37,3325.01,3325.28,80,7,0
2025-07-01 05:09:00,3325.28,3325.37,3324.78,3324.82,76,7,0
2025-07-01 05:10:00,3324.83,3325.48,3324.64,3325.39,101,7,0
2025-07-01 05:11:00,3325.39,3326.46,3325.39,3326.37,97,7,0
2025-07-01 05:12:00,3326.37,3327.07,3326.33,3327.01,64,7,0
2025-07-01 05:13:00,3327.0,3328.39,3326.87,3328.26,112,7,0
2025-07-01 05:14:00,3328.26,3328.81,3328.26,3328.42,104,7,0
2025-07-01 05:15:00,3328.42,3329.21,3328.09,3328.54,141,7,0
2025-07-01 05:16:00,3328.54,3328.8,3327.78,3328.73,136,7,0
2025-07-01 05:17:00,3328.73,3329.17,3328.25,3328.79,93,7,0
2025-07-01 05:18:00,3328.79,3329.52,3328.56,3328.56,97,7,0
2025-07-01 05:19:00,3328.55,3328.86,3328.42,3328.55,86,7,0
2025-07-01 05:20:00,3328.55,3328.67,3328.3,3328.54,67,7,0
2025-07-01 05:21:00,3328.54,3329.57,3328.54,3329.02,103,7,0
2025-07-01 05:22:00,3329.01,3329.77,3329.01,3329.61,96,7,0
2025-07-01 05:23:00,3329.61,3329.61,3328.8,3329.3,103,7,0
2025-07-01 05:24:00,3329.3,3329.65,3329.0,3329.42,71,7,0
2025-07-01 05:25:00,3329.43,3329.81,3329.34,3329.6,82,7,0
2025-07-01 05:26:00,3329.6,3329.73,3329.33,3329.65,71,7,0
2025-07-01 05:27:00,3329.65,3329.94,3329.43,3329.87,82,7,0
2025-07-01 05:28:00,3329.87,3330.12,3329.69,3329.69,89,7,0
2025-07-01 05:29:00,3329.69,3329.96,3329.45,3329.6,103,7,0
2025-07-01 05:30:00,3329.6,3330.34,3328.85,3329.81,227,7,0
2025-07-01 05:31:00,3329.8,3330.45,3329.76,3330.28,204,7,0
2025-07-01 05:32:00,3330.28,3331.16,3329.78,3330.13,174,7,0
2025-07-01 05:33:00,3330.13,3331.42,3330.04,3331.29,145,7,0
2025-07-01 05:34:00,3331.29,3331.6,3330.87,3331.57,135,7,0
2025-07-01 05:35:00,3331.59,3332.37,3331.3,3331.96,143,7,0
2025-07-01 05:36:00,3331.96,3332.02,3330.81,3331.22,152,7,0
2025-07-01 05:37:00,3331.23,3331.28,3330.75,3331.07,119,7,0
2025-07-01 05:38:00,3331.07,3331.93,3330.96,3331.79,144,7,0
2025-07-01 05:39:00,3331.79,3331.86,3330.79,3330.98,160,7,0
2025-07-01 05:40:00,3330.98,3331.38,3329.36,3329.63,198,7,0
